"x1_methyladenosine_282_1_150_0","x1_methylhistamine_126_0_109_0","x2_aminoadipate_160_1_116_0","x2_deoxyuridine_229_1_113_0","x3_nitro_tyrosine_225_0_179_3","x4_pyridoxic_acid_182_1_138_0","x5_hydroxytryptophan_221_0_134_0","acetoacetate_101_0_57_0","acetylcholine_146_1_87_0","aconitate_173_0_129_0","adenosine_268_1_136_0","adenylosuccinate_462_1_79_0","adipic_acid_144_9_83_0","alanine_90_0_44_0","allantoin_157_0_114_0","alpha_ketoglutaric_acid_145_0_101_0","aminoisobutyrate_104_1_86_0","amp_346_1_134_0","anthranilate_136_0_118_0","arginine_175_1_70_0","asparagine_133_1_74_0","aspartic_acid_132_0_88_0","betaine_118_0_58_0","biotin_243_1_200_0","carnitine_163_1_85_0","choline_104_1_60_0","citraconic_acid_129_0_85_0","citrulline_174_0_131_0","creatine_132_1_90_0","creatinine_114_1_44_0","cystamine_153_0_108_0","cystathionine_221_1_134_0","cystine_239_0_97_0","cytidine_244_1_112_0","cytosine_112_0_95_0","d_ga3p_dhap_168_9_78_8","dimethylglycine_104_1_58_0","d_leucic_acid_133_1_87_0","dtmp_321_1_79_0","epinephrine_184_1_166_3","erythrose_199_0_97_0","f16bp_f26bp_339_0_79_0","fructose_179_0_89_0_3","fumaric_115_0_71_0","g16bp_339_0_79_0_2","gama_aminobutyrate_102_1_85_0","glucoronate_193_0_113_0","glucose_179_0_89_0","glutamic_acid_148_1_84_0","glutamine_147_1_84_0","glutaric_acid_131_0_87_0","glyceraldehyde_89_0_59_0","glycerate_105_0_75_0","glycerol_3_p_171_0_79_0","glycine_76_0_30_2","glycochenodeoxycholate_448_3_74_0","glycocholate_464_3_74_0","guanidinoacetate_116_1_70_0","guanosine_284_1_152_0","histidine_156_1_110_0","homogentisate_167_0_123_0","homovanilate_181_0_137_0","hydroxyproline_aminolevulinate_132_1_86_2","hypoxanthine_135_0_92_0","hyppuric_acid_178_0_134_0","imp_347_0_79_0","inosine_269_1_137_0","kynorenate_188_0_144_0","lactate_89_0_43_0","leucine_iso_leucine_132_1_86_2_2","linoleic_acid_277_1_259_0","linolenic_acid_279_1_261_0","l_kynurenine_209_1_94_0","lysine_147_1_84_0_2","malate_133_0_115_0","maleic_acid_115_0_71_0_2","malonic_acid_3hba_103_0_59_0","margaric_acid_269_1_251_3","methionine_150_1_61_0","methyl_succinate_131_0_113_0","n2_n2_dimethylguanosine_312_1_180_0","n_acetyl_glycine_116_0_74_0","niacinamide_123_0_80_0","oh_phenylpyruvate_179_0_107_0","ornithine_133_1_70_0","orotate_155_0_111_0","oxalic_acid_89_0_61_0","oxaloacetate_131_0_87_0_2","pentothenate_218_1_88_0","pep_166_9_79_0","phenylalanine_166_1_120_2","proline_116_1_70_0","propionate_73_0_55_0","pyridoxal_5_p_246_0_96_9","pyroglutamic_acid_130_0_83_4","pyruvate_87_0_43_0","reduced_glutatione_306_1_143_0","salicylurate_196_1_152_0","serine_106_0_60_0","shikimic_acid_173_0_93_0","sorbitol_183_0_91_0","succinate_methylmalonate_117_0_73_0","taurine_126_0_108_0","threonine_120_1_102_0","trimethylamine_n_oxide_76_1_58_0","tryptophan_205_1_146_0","tyrosine_182_1_136_3","urate_167_0_124_0","uridine_245_0_113_0","valine_118_1_72_0","xanthine_151_0_108_0","xanthosine_283_1_151_0","xanthurenate_204_0_160_0"
411580,33821,170493.501785638,12911,105842.236340507,354859.337846279,80507,689361.443049294,1285523,687191.175344722,10479,61106.158014905,176419.472033092,7065619,64261.225938363,1767145.16580364,61617,212347.479131347,65273.1831097858,15753990,617652,1078473.2132207,43680802,166798.124398867,92143,12915229,958957.260044365,8603062.50363874,10215086,8867112,106276,17471.378136534,188931.77551681,37710,14372,941531.759177891,1615700,30631.5683927069,239121.517669648,354391,98587.0315684397,864357.604012615,328348.393331268,1903381.74846886,513125.262767813,31517.8533016402,153238.593181891,79095944.5717091,1845037,30586734,439872.102998855,77654.924070302,259292.206434331,163706.784865456,146805,15278.6648169904,11852.9436939689,46839.875381811,38854,14890811,1232620.68428379,805976.53954421,720837,1363993.86100524,166659.82594858,82450.8373513836,65804,48875.6711449285,36114825.898977,27341217,72189.3255585488,1238083.8458347,112630,11051797,5128568.08131872,1708581.40471953,24677116.4689583,67411.7524529301,697709,1182676.20711449,14129,169163.561750998,45142,120328.397248278,2446243,88849.0632592276,126461.265627915,407413.482735471,351818.420852517,111928.617784667,10872873,27542787,14926.8417683343,166488.422552178,74820,177866.563012052,83497.3125602229,21348,2114112,10604125.3899261,72817,2444755.17869371,968338,190039,2481282,4263317,2093869,59601449.972048,20878,2871332,1304039.29648505,30929.2460770433,80888.0377249185
539059,26395,265541.92690605,12413,101111.82651912,348774.401702039,77653,333060.037679067,1821953,424700.444640268,11700,42007.4267414857,5495597.2898621,6150943,83596.5416992925,1580772.187667,47197,203753.110509872,95669.3198743518,12045965,502097,1594369.03346462,34000145,103641.354397689,121454,6494251,618610.279441562,8759928.61069992,15510300,10831603,60896,12978.7375356473,216419.014003326,51958,26814,971630.045008896,561408,25465.4513491177,237293.614338741,331273,120700.724104979,857851.727195494,368830.970578292,2111371.45188573,541539.581658554,17547.5563464234,216807.964990456,89037199.6651646,2137644,28139522,514711.857550034,82400.6246607144,308107.464798724,173188.904995249,169409,80670.3388902821,24961.567877783,34512.8490475688,36208,11655139,1061833.71090147,856890.358058162,1562390,1969445.39520865,104859.153922503,129450.704527912,112451,55699.9482440708,42176995.540438,16543185,51165.9423829128,874410.530273412,64152,8728109,5257859.75575095,1896095.49890783,13034583.5649718,65737.3741044504,559358,931148.326589892,14232,354098.46643828,36189,104941.552524304,3200602,88986.471754935,156728.869360365,527053.078170362,485868.702810341,130935.384175663,15637178,31060229,14239.5399074726,520910.801869423,53255,275651.242320815,79325.5322041221,24282,2123701,5233095.14257112,87780,2296121.11386236,1130673,199203,3999165,2884877,2521163,49718788.1695805,16878,2367276,2033644.95395916,32701.5975931098,81726.359916737
427589,28303,261547.814088653,9686,67033.2430424725,375150.152972646,78895,1409919.72347995,2588724,678084.505856317,13102,52660.2563946887,353892.428787915,5796583,168869.002359003,1925775.72185669,51585,241211.972779181,35667.0634647083,13368986,598753,1020167.71604028,36114134,89514.5418172645,101305,5777451,936936.566264227,8878983.09308933,5837980,10046934,68478,8098.19186702474,232300.43837062,30244,52562,999408.733439679,1143216,34040.2539973254,199443.393678336,357845,102101.595420088,908493.91616276,331107.42436495,1820918.31544091,530709.225146191,27986.4118917733,141972.13248421,73891355.7468398,1875879,32361125,716520.88956095,29014.5037152199,150694.477391073,201050.581605945,159667,21900.0547405889,7127.76464232023,45847.3905151912,17028,16592155,1163304.16925628,749997.83716474,602904,1632554.69356385,206805.562995966,70405.9101182924,54945,55040.3962306078,38176561.0484597,22840210,57866.1713768835,1074934.88522844,60411,9067109,5155667.41524905,1669613.92655198,55372696.4990177,48740.4685091823,597163,1165628.94993092,11673,570787.709600754,24926,73268.1938108377,3574940,117924.926518114,138838.820613646,960837.475230314,53152.0650300741,109166.210535245,10509667,29744549,16571.1301807464,262610.473811151,98740,176944.412052884,69847.4435073974,28517,2097152,10491775.9365462,92970,2420304.78868686,1223097,266674,2244412,3542619,2518410,56374990.0545641,17287,2619312,1412127.62100334,17406.778364241,96181.3333265781
360867,19347,207094.139213254,12741,77594.4881890264,350962.566049719,80429,426307.994998373,1566550,512455.17032569,8898,47754.3208259534,165430.902005024,4655334,92968.8939513131,1482093.84206708,46181,221484.989761328,73348.4668237507,14606782,690864,1122302.44280632,31789555,105169.13766733,98242,8897853,686915.546994865,7411499.26380309,10188587,11633785,53312,3993.09705301256,212407.925582718,18412,125796,942945.759521608,1315357,177195.416278376,222335.722507971,356753,112236.107958328,900166.447109158,362766.570576805,2092363.66058291,487883.228128569,21970.6500885377,118585.379031633,67725948.0901197,1456686,26370526,404913.552755307,66778.8747288723,281277.538834397,183935.024511093,152038,594308.927620051,61348.1989522802,46422.5114989435,77088,14327620,1169696.23163316,754245.675667002,598974,1291972.82237632,87549.2973539144,57111.2455309679,182195,37476.7051806551,31098076.3436956,24337499,45964.3585447705,632312.134046964,48521,10476298,4628230.98151381,1856628.4345427,27143675.7439003,44891.4497866607,691837,1296998.40910501,10558,686562.044493379,38179,47009.2136545152,2552847,138939.423280844,132945.103488934,384914.460228478,149257.160348865,105133.071916525,10507892,23206021,17688.176607544,78421.1515043678,48728,97926.2813983448,76514.4853049056,22376,3000318,63374708.0167939,83011,2295189.68072764,768514,274026,1629323,4201038,2419743,56358191.32063,16681,2881646,1202859.03733009,23272.2911788774,106520.560039186
376892.339443322,31227.9807781956,239819.066618717,10765.6186132343,90692.7202468844,333601.897420065,72241.7097476613,1404379.11718588,2119866.08633372,702660.895478452,170702.998080702,41120.3104443038,355691.411260009,5787373.16649393,219753.326704305,1705867.47800814,36342.132048805,203817.952682099,107748.872870804,12868739.6666497,597420.521341149,617312.655796828,27963353.0585914,95054.8891126038,98053.1436293737,6288437.92148044,938132.957999443,8552208.35957415,3694442.06023587,9641348.39612777,1968205.1373531,3375.35544905309,171503.850489341,24082.8428347481,523380.841674964,801023.722619433,802883.823220595,633794.762115623,217369.876778199,279929.793181489,91753.7013623193,1219404.61340672,342689.719572257,2311592.91154109,641586.137649095,26438.3772426443,178225.076871465,71576370.8982839,1600427.2265241,31073768.2685409,454607.384603432,50203.1219346135,294022.320415569,237664.678234851,171481.438687293,121921.414658686,38533.776817519,34914.646526631,11661.9080974579,13849106.2306898,1098781.11686651,841618.462832414,892802.863217607,1313639.62126953,1533809.35215386,71848.030467794,38709.2049085696,52421.1095325313,32748058.5047473,20918103.8317648,64759.0213524822,1028924.26144221,51891.1302845989,7924836.80269177,5646123.28085015,2299030.53673131,29139876.5174866,58170.758183531,595978.638253942,1051050.82264091,12434.6162851768,717060.909162469,135560.257911194,64059.5329238277,2279359.11661859,64113.364884518,123383.657613607,451022.67651197,244663.296525736,93645.8318005519,7709070.17264393,26451356.0558711,10204.4512952625,84362.1507152064,81285.6332825121,191157.931883161,74515.9491073587,29453.610051339,1796144.75056817,11735285.3183327,71876.8045330068,2601854.26618266,1267993.00055456,196159.464276842,4915369.17199208,3231098.65345015,2198043.70647289,57667900.9849554,15531.9615041453,2498302.4186482,1116347.20812486,25246.3179006455,89443.335940518
457475.515044547,27347.2193696106,355710.817286042,13660.5428058981,93590.2316668714,356977.269022043,80781.4642323327,1943275.38368035,1539641.51815844,910278.292172038,988915.93688308,54070.050022372,803044.035081099,5016739.10545191,141386.756990224,1717675.12185885,43018.2472736917,202130.175539256,147858.946408693,12188568.8500911,685336.370092401,515736.081217198,29862438.9485844,146289.819045842,81240.3398389189,9839089.29057883,1307263.87639923,14349584.6552322,10869860.0283338,8257530.49797764,138922.956722914,8610.64662799858,193411.46885384,20402.4145582855,47134.1769852643,905071.265028593,704808.590699754,146540.846727657,220432.755079381,293317.164794511,78886.1075366884,1260883.13791071,425149.884688827,1710454.13209456,627236.058791796,25440.5902349332,344112.618388844,70347156.4373902,1252921.80129927,32218951.0238169,420756.510031611,59336.7333300605,344319.984697549,186804.274134662,251487.300664127,251764.838117424,195410.726125406,19556.8900700235,10306.4441078812,10794709.8700882,700688.488007961,807902.726464798,3345839.89926293,1959705.79361568,640139.301334721,54210.249642328,88922.4500389549,61719.8094858594,36772302.1284684,12546294.9279215,85808.9141011058,989710.21556831,49493.3129309294,10006272.3726915,6452426.50677818,1749890.92273464,28486315.8254841,65224.6596180871,727548.36724814,1180053.43362758,14067.4636800557,518540.34810157,46557.7265935668,56002.4958655003,3934942.97056845,68311.4531558753,147062.251687725,393549.733482147,624083.308372932,122141.919363704,6778364.39754452,27949640.0808075,8337.68611076127,1,62586.6922618218,230217.763221501,81905.4636016908,21477.9702204667,2536499.79943218,4120283.02230858,57168.7312247876,2199534.52698631,1207594.92592045,236778.403094156,5397691.23921984,1822095.04439015,1520828.86532799,36625805.7480993,16440.988841956,1116764.2163129,1461800.89026433,24153.6896883049,58168.1041187388
674400.405832224,39701.6107810993,317207.200238573,10486.7507724733,87683.2013199641,351965.43816451,82621.9802258994,2761298.33573866,2049640.383558,791279.979035053,137926.602652748,50612.5810234837,229438.553898487,5871017.24111554,39841.9100115047,1636735.59331543,44833.3208286391,238013.532852028,91959.9397282047,14797345.2234349,687397.875746847,382313.12308844,36268233.2807928,95807.5641905183,129594.85440298,10602249.961481,1136595.79346965,8340085.76832111,16362868.3619531,11605983.2817686,81553.1820120805,10855.584304787,212345.096071824,29776.1473962703,26352.7224635395,998183.7899024,2175011.37747014,25942.2606372801,207725.003145258,435006.045954365,107426.497006859,1355274.24976264,328319.43022062,1597098.11683536,607040.412044464,21376.5657685432,194460.748506977,73703311.9163784,1278516.82173719,29672136.6043139,378729.944674164,67223.0777590647,249414.119770591,239193.91775525,229682.327598576,34428.1932300665,1,71484.3171896638,42292.2599032221,20774945.5961985,1656135.00784823,668939.168734528,1066866.2806679,1478766.10349214,148630.381319434,92234.4903907329,73413.0599559961,63692.5361859516,34808686.2890256,33862092.1796701,67108.0609506997,1080705.78679111,72064.9913852908,11100142.6708866,9044105.45727038,1641831.78225039,52600438.25401,55879.4052531443,693511.060878726,1344289.28977712,13737.3712771569,1214236.6423072,29803.7788460749,67139.3596367443,4102513.44583171,81927.6247315773,120807.941069335,331773.754760042,492355.530970052,113753.533320127,8449894.16159382,29522606.4014951,14065.4879688545,77006.4810551535,64078.8161147191,169758.499146898,88893.6743568202,30828.6959711896,3299469.99398369,20928863.03223,84357.9968981525,2607076.59000722,1223567.59584604,318411.132884669,3068812.18978747,3121419.76705296,2436157.31324291,71209623.3504814,17711.173892689,4353437.23595903,1206130.14100753,16551.6976483552,75197.8714511564
457570.813650833,34153.2024935112,244379.358958325,12637.2298981699,85608.8028808017,396502.383469305,93296.7615720514,2537176.86704444,3287851.38975547,756538.594369381,262355.580681901,49047.4385169644,343273.145330212,5967576.22097942,97585.3062232003,2052111.76361356,43728.224957965,226683.198991766,41413.4506217561,14136309.1753153,664134.216514423,543304.674242964,39296872.2616724,87588.9842423737,113817.405236284,6553683.86057447,1131691.82579859,9553872.01802096,6594798.4614777,10733820.6486475,75048.4675474425,6002.87420825707,231908.030414576,44021.8208192464,51008.1277395233,959673.854165184,1343523.15528186,43426.6845244424,188120.292669943,389737.040577675,104434.271801738,1428971.29505967,310512.824934989,1889770.63175412,660942.22590679,28077.2391686174,187129.33000721,76080898.1040619,1788245.38023849,36656732.3546245,794287.44323388,59040.1885443572,158734.094383496,161817.02818621,163041.533125296,19965.7800759244,1,56614.3153903476,40505.6326121861,24346870.8557858,1326447.23440903,813948.868670625,652921.45827914,1683871.00192146,216734.396524153,69708.0765634239,121512.666731705,57676.3170567918,39287031.7168906,23697423.3737948,61594.5466808758,1041328.92157636,66582.2230742017,9389302.29071433,7491247.06146917,1859241.55888865,56236301.4272892,71252.6219681092,658388.50811353,1147094.08332524,17350.7285783016,615057.518749068,11745.6631059903,58979.8433880294,4264153.95644853,100348.034188627,137439.782161964,981512.96090055,71204.6817661584,108689.387025282,10635786.0753247,33559811.8694606,11554.4947138087,257901.359074466,104956.117588173,208723.590634507,84037.2505957653,34317.5002655837,2149828.28200836,10831022.3671647,96638.6673434596,2366662.94403892,1460017.76407097,295103.719435416,2420358.3294679,3769871.03439934,2755851.62815547,59497737.9000368,17706.4026990798,2938445.40311683,1351970.31554456,28117.7452964338,81207.3665741888
480417.167796211,28324.8538960743,225539.756432809,12823.2955564473,99421.5716430733,376227.456473052,88575.7705815736,425507.21480512,990184.241591602,419622.858636053,61424.9928783933,39565.4019975726,276983.48425711,5518966.19320627,50518.5694301071,2008108.94237073,53060.7231374492,230583.433023145,90523.4691812114,11932068.4288535,709619.454485642,500206.686570429,25273218.7822115,102502.186597411,91235.6464043773,10632166.2021519,650855.27272827,12272670.4276986,17273031.3917049,8433588.79617751,152790.6459763,8242.22346382138,219664.296842989,29034.909517637,12618.3249664697,992474.666170965,1073752.10971412,29609.8198867191,184076.3821332,431870.645635441,95189.49372592,1364467.21915876,298090.859535879,1635888.25808348,603157.556444693,32838.4099678026,196918.5106182,94557226.6059139,2670150.29253404,36985370.7834921,416444.449511705,67193.4859361071,297663.692094017,147079.187052495,240175.652557424,353248.739842686,26994.9495635705,42827.0530177713,26906.2149606281,20394894.1121246,1221418.93279581,767138.047225384,1190094.2581222,1745595.63670093,103602.705674786,75278.9564323963,52328.84414409,55907.2872908913,48891894.4696114,21567599.559672,39480.8110369016,605296.55224357,91953.1284827003,9121663.46116297,6513822.3099671,1649008.91760105,4448719.24482839,49049.9213496994,664643.599294691,1237544.02436806,12455.6584328236,860283.498369091,23531.1054970244,65210.9730068023,2815055.24522438,107407.759129469,193455.109916949,439553.130310426,270890.227084447,116045.559928965,8663646.92542816,31042901.2031085,11294.3575113098,41837.7487041166,75733.7295419608,346782.150272379,89593.8307544936,32687.6090152575,2005189.89950587,37352261.5145088,82119.4896133345,1745145.2611645,1102480.28462756,188176.314685199,6751432.75284894,3291475.0982986,2444922.82121406,56019394.8246817,16684.6085071593,2525076.03539502,1243848.69690032,22924.8835482197,82093.8721895089
344548.690206948,33529.0853956235,252927.571207041,11569.2963443356,64817.3451801751,371981.919989056,88161.8193477989,2338776.93171573,2203005.54034448,534202.203593585,516361.196771267,79846.4052209949,204700.961866103,5213234.08668907,60311.7541218308,1799671.12554787,40728.1274829448,226446.481223944,31744.5317727057,18997945.3208458,797318.780759229,393050.589439365,51324549.1701354,106584.151158015,116680.066538247,8609339.83976867,801150.01752995,11441730.2563554,16027697.5409415,10470505.3712209,92854.5013353044,6697.64430596451,189716.085018259,21736.4796602386,49766.284010382,931487.77542617,1615685.91757153,37082.6571357572,199367.804498801,364038.464972173,126017.916270221,1335240.90018432,219007.702208339,1711853.68653285,651244.826251043,28796.6143354078,108225.181111743,67179666.5119542,822768.630230026,32453056.6373721,368607.219295386,51714.9492852513,133154.933612013,219187.319243391,208292.516504415,369900.129555848,96096.2609780807,44815.1092822977,101761.479821184,24916375.5789976,1226732.52431746,769548.234154934,1080205.85412142,1408893.85141517,69442.8045615279,73614.0990777907,228185.72924965,45409.4576705909,32038008.9934085,33406015.3792441,23338.9581494305,372011.36190678,55735.6607326156,10964865.8734846,6069071.51068011,1729474.67720123,32954700.289696,87577.8863905726,873182.540722227,1468974.28225258,8332.09470857546,627858.128576579,27376.4886541567,69170.0157892448,4919632.48338525,70837.19137426,118648.537605864,309175.575702994,61122.9513671228,130735.171879058,8871801.25772924,27453055.3264745,10999.0643298447,94173.931350438,66891.4391488924,173554.657548982,80115.8378227031,26995.3826786263,3372614.00894291,10605559.5720975,93212.0032499517,2110715.51760835,1273443.03862423,423509.932127481,1014728.5210624,4970892.18244085,2522502.27824789,57209443.2836446,22497.10981664,3720570.38260931,1136143.51001938,19238.8471183065,106811.996209673
377705.173066271,35713.6354084579,274685.071191252,10352.9969880878,77290.3834315353,381236.290383981,82726.6265010497,6193039.02380595,1757941.91112467,804004.510068674,330719.145384039,60488.6705302736,286029.921755487,4854785.57002172,61348.848043164,1655700.73107224,44808.4154133394,216291.70433226,95899.4794261759,15670257.0490625,756215.199305284,396442.45639147,48629502.6781549,84253.2660903114,84467.3983244253,6233931.31603762,1256628.53005017,7396396.16559361,3717303.55007696,11662581.0062391,68562.0920710818,8105.96368793953,219391.55095217,35811.2369587885,44650.9909760521,1001094.68513425,1781107.56018943,64851.9153380763,204383.428859674,402314.552756907,117026.339533303,1410331.03494312,246973.74387644,1779201.57740568,678697.269093911,24999.9986880241,127473.468097742,61726083.7446404,567832.724709143,30882791.1022751,431936.544353466,43877.4089225541,237241.579427874,220173.938764459,195030.257721971,27561.8405507006,14658.2778675262,46911.3225699073,80000.5050447733,20247638.042367,1405325.77325408,815894.78294688,739083.532549181,955359.040412439,86368.4550491004,32394.5077130448,182210.210157987,42956.2130399638,29211470.2916068,29530497.6544033,56078.1076827505,886142.624509245,46499.7784041059,10992003.6076377,9305893.07920132,1825673.33419139,80104353.4063522,59043.53772677,676571.136470031,1248087.58471005,10998.5449115852,332462.380010886,18109.8340892028,71225.1990991251,3168262.21375759,97066.8091627473,113093.294221356,473844.010334584,376413.762856025,114409.340774434,9487685.31181757,27575002.6773566,14322.0357006617,45719.2096171011,84765.6554303903,134835.162065448,77661.851916699,30012.4939396603,2620279.57600894,6724069.01043498,78622.5101004098,2757164.47982588,1287909.74028312,223992.1591486,1918130.23224622,3146484.54309551,2208932.78644879,62842024.4578725,23961.2378045179,3447489.65901547,594131.918245984,17906.0337394465,73908.126558526
468790.538016282,26113.3159367356,149264.323464162,11133.4750103962,92427.0504652542,361113.703794728,86610.8560045738,422644.387544591,2832044.74547218,379242.91522709,584032.562487914,48563.1000329592,161528.264715614,9129302.29187931,69109.567272064,1868434.76924939,34653.9449851232,239168.514659703,61701.9638414754,17957419.096604,790969.792678466,592325.86608844,56216124.7285513,120819.021094888,121972.09893163,6961027.17754662,524757.766487808,8583635.50134125,5455118.49406047,12444660.488967,141140.40225754,10485.4863060562,172947.279955458,23046.4919197087,22048.5103582581,918139.670480199,1908482.72136166,51747.2713047042,231083.986059907,380579.024217866,96947.7804845605,1424040.74772683,229088.627197492,1451462.28801083,590609.106739571,28517.1255367991,136867.48571343,79391888.0254769,2703110.26219845,32856503.019474,396090.949884464,71469.0928307929,177150.423231216,169454.740909847,157977.515418083,27970.2179866837,1,58670.8064767596,90783.237565052,23218311.6733706,1355170.77268283,614320.853557676,952218.903887892,1846798.15268989,140493.618606849,83462.4328035891,396157.964090845,39286.9086640041,40419858.4557389,32253602.9385535,43756.6395789385,643666.517533676,80240.3787035595,11686803.1924281,5762710.96591439,1455682.61548789,4941488.3811696,46299.6610042068,1004676.89130312,1437506.80215911,14390.6522507531,257148.564864803,15903.1150804141,62438.6060781669,3675675.58347903,79398.4536759178,155381.684943959,404772.168297669,228714.979113634,116486.986511058,11434630.4347996,33430008.0255868,23009.5626627983,96162.8774087935,61672.3628139936,429810.293299956,69997.1201648587,26082.4470216481,1890794.23575232,21976180.9688513,127026.837841735,1789521.83441789,1062615.55463732,295537.491933263,2768536.28252773,5424905.79767185,3635382.74478148,60948217.2343605,17570.4884881354,3848872.76718953,1374119.59358947,29252.3348437934,138201.026089595
481168.250203571,19422.7084747794,161460.649172327,11415.3803066137,90293.7693211025,387616.149878609,83153.1957208574,1758352.01655128,1781679.1047108,599419.476724788,334142.561109282,53380.335012917,216148.112401294,6244977.95733058,87011.9248717457,1550101.55111318,52926.0100218875,211227.567672888,59128.3691919405,13480506.2403924,605250.580639841,491134.502926029,46376116.3267533,132977.966704386,109642.225898534,10015422.0636346,860341.594487151,8262560.98354199,9550129.66124527,10360518.4686969,103173.092971031,8672.51588126158,229125.189296197,39884.6021713034,8182.35413579517,955966.026265783,1429371.77319576,21490.8331044323,192878.620415931,369359.374318698,129881.989569452,1330978.53393833,328610.439963691,1760703.27224441,635870.654806635,31004.8377445896,147563.741173049,77418132.918813,2600119.1693659,27552591.4822301,444426.365934924,60830.397731168,201964.52716664,144112.837453324,134491.384693122,373421.478204595,117722.868426922,51615.3659866059,87160.9044044894,17441779.6538181,1328697.27883693,863571.618597416,800967.287204354,1462706.31332611,79169.1650786411,627980.810314025,191201.263338224,53493.8924703631,38569622.1971282,27068477.8677126,63922.3725402544,1039199.34850215,67462.1201001902,11419960.6035006,6249986.96528338,1685295.08741026,28780025.2858622,101491.426387074,677157.647768055,1164745.61548101,13522.2479193244,394448.0407551,14197.2187723863,68942.7683025632,4204511.32379152,65700.2335064306,142264.889917956,380902.90299865,273967.391396629,111875.241851211,11370376.0394471,28970588.4464533,16821.1401574372,153038.251793138,67002.5986664539,252080.272341423,83702.9644282713,38160.7330586946,2482593.03004578,8263993.49365084,102454.035861717,2267211.36457259,824722.076175401,244177.652775807,3182331.66507116,4425801.45493068,3143502.57299008,61682744.3207978,28789.7490560532,3174270.19860769,1103031.48581419,31867.6567971875,120826.027063004
348753.856356141,33600.9807182143,66238.4309624192,17521.7412449547,77843.4054538979,404866.029652948,86735.5798616942,547123.708382788,1567474.92021348,237364.464468139,18628.2160966113,46530.9355718845,157853.382670213,4831769.6137385,65531.3787093874,1504401.42895379,46427.2322823468,214043.371159487,49567.7989088192,14124085.88388,633841.441588046,770850.611495405,38168603.3336157,130587.203379509,73827.2741590977,8533302.24207726,365267.211113404,5349455.88156003,6008446.47179851,8514453.76992818,259319.217052058,5162.39683914631,200689.911909402,18217.0251040985,6201.96861988839,943439.640817328,1203817.2320845,27861.9161830184,209647.425018057,387744.266847982,99577.9084507977,1406306.9921905,226052.222927161,2038329.25695116,649170.429000083,19347.9606533468,77285.1694324128,53179364.8188075,833317.092349745,28537131.7599455,362346.582845804,45117.2848156339,165847.085999537,173929.832209858,136558.774257939,74496.6270198643,19010.1953817441,47565.7353455068,85665.7254858732,22082829.2648796,1047004.39425622,785611.795802862,1134553.03158685,2096214.74579132,63359.1135059816,90288.2988915348,302007.661549174,33985.1055031686,23345604.7028051,22641544.6488284,57674.9367958458,641442.907125971,50484.7554437946,8661715.51837599,4050407.07622169,2107249.97673457,10249013.4592761,62381.1645934917,659784.757764721,1127983.23028755,8949.47526308351,275697.477070171,32891.9687286007,60036.5827332192,1801915.86404904,58487.9609185518,86875.7500808872,342119.497702475,148142.38290202,116122.64260637,10223538.0514813,19421857.8213893,14339.7967120479,184537.874778225,47394.2250966059,150801.464598289,69568.4279012513,33406.1001133449,2476852.1146916,47236698.1775905,104296.241029356,1795477.36376598,1186663.83203645,219298.498541104,4262959.96342761,3892576.24209273,2998073.9752462,48490570.5746757,27405.3546061478,2706885.08127787,1881923.27995776,11639.4875658858,102927.837638533
421348.113964409,29898.6519281018,247657.488228076,9430.11876265959,80827.2200254402,362610.320826898,85085.459759238,2455658.4091982,2612322.48567592,398147.050864772,12661.1355705073,66608.3353259655,255479.050192829,5733634.09996146,100546.839282848,1860999.13478421,41591.5518542632,243042.136576774,51164.5506528062,11281810.6082711,730081.281951104,727209.812847707,34088161.5954491,105133.96193862,83736.6984096169,6737261.02266513,590456.641459906,8075440.89331928,4929705.60391649,12076203.1039158,80256.2378018851,7430.83340893013,205660.304373191,23673.7529219911,21575.8361042313,959408.570403946,1641125.27867344,24710.9111561992,218556.009359554,361595.982625953,133993.012740778,1473701.67253495,337808.40504373,1688684.41029809,658724.644618226,23872.5984541188,112051.812050322,67181041.6692829,1391047.46421588,30475441.2858658,330301.661364799,50337.9289371576,185511.357215121,321651.760971305,182815.579963256,49909.1924446687,1,53275.7289041993,29944.9856513455,23509993.0824006,1184774.51043408,863404.815472935,874157.724525871,2288931.59723678,83946.1753633629,101832.347909604,166413.927206183,38620.3596739687,32304438.5544453,27305080.1257246,23151.1180808446,459068.860607021,71123.3519425914,10130714.202694,5709730.31182976,1675246.50726367,31491868.1126421,51571.9942795849,811826.562781491,1340128.05539261,9305.81246922683,671520.276596828,24880.2225123034,87916.8527096429,3277159.66639219,98937.6034502292,124625.944288562,296252.987884438,109915.227031593,118348.887932255,9747714.75120804,27485876.6707088,16005.9540686148,67535.4246200753,94258.3313189258,70254.6727820019,82262.3213879867,26728.6896907308,2929530.65342691,54518816.2948244,100207.822849434,2380982.18081601,1097439.3063174,248528.002205974,6558675.15094555,4501316.77451321,2884452.91571576,55753238.0508195,17692.6226459473,3272282.29818845,1538338.38531652,26503.2152873672,116756.515052074
